dish_id,calories,weight,protein,fat,carbs,img_path
dish_1565195493,406.998535,291.0,21.026194,20.198807,30.984879,imagery/realsense_overhead/dish_1565195493/rgb.png
dish_1559235690,172.604996,111.0,11.655,1.332,13.875,imagery/realsense_overhead/dish_1559235690/rgb.png
dish_1560529844,91.68,168.0,0.3,22.296,1.278,imagery/realsense_overhead/dish_1560529844/rgb.png
dish_1563220987,224.987503,110.0,12.479591,4.072388,22.457699,imagery/realsense_overhead/dish_1563220987/rgb.png
dish_1563913709,337.888184,263.0,13.28425,42.313908,13.815399,imagery/realsense_overhead/dish_1563913709/rgb.png
dish_1563305883,83.052505,77.0,7.017997,4.055908,2.14745,imagery/realsense_overhead/dish_1563305883/rgb.png
dish_1558639335,60.32,116.0,0.232,16.24,0.348,imagery/realsense_overhead/dish_1558639335/rgb.png
dish_1560454488,48.244003,42.0,4.500726,1.893843,0.63549,imagery/realsense_overhead/dish_1560454488/rgb.png
dish_1559933793,56.676903,111.0,1.420199,9.842957,3.716384,imagery/realsense_overhead/dish_1559933793/rgb.png
dish_1564159636,487.873688,134.0,37.411686,5.267181,31.4161,imagery/realsense_overhead/dish_1564159636/rgb.png
dish_1563984140,245.439987,472.0,0.944,3.304,47.200001,imagery/realsense_overhead/dish_1563984140/rgb.png
dish_1558724574,50.740002,118.0,0.354,10.620001,4.012,imagery/realsense_overhead/dish_1558724574/rgb.png
dish_1558718009,25.84,76.0,0.152,6.08,0.608,imagery/realsense_overhead/dish_1558718009/rgb.png
dish_1562873544,193.61171,201.0,11.637623,18.182364,13.776482,imagery/realsense_overhead/dish_1562873544/rgb.png
dish_1562945823,62.19532,99.0,2.125645,10.413193,1.383,imagery/realsense_overhead/dish_1562945823/rgb.png
dish_1558725403,289.050018,50.0,24.75,11.35,11.200001,imagery/realsense_overhead/dish_1558725403/rgb.png
dish_1564516366,31.049999,27.0,2.889,1.701,0.216,imagery/realsense_overhead/dish_1564516366/rgb.png
dish_1561752996,848.655762,415.0,42.90057,36.336651,76.788078,imagery/realsense_overhead/dish_1561752996/rgb.png
dish_1558381032,115.620003,20.0,9.9,4.54,4.48,imagery/realsense_overhead/dish_1558381032/rgb.png
dish_1562774099,51.993542,40.0,2.787097,6.156128,1.28,imagery/realsense_overhead/dish_1562774099/rgb.png
dish_1558549150,45.540001,66.0,0.132,11.88,0.462,imagery/realsense_overhead/dish_1558549150/rgb.png
dish_1562958629,208.970001,172.0,10.575,18.126001,13.015,imagery/realsense_overhead/dish_1562958629/rgb.png
dish_1558725253,33.950001,97.0,0.388,6.79,2.328,imagery/realsense_overhead/dish_1558725253/rgb.png
dish_1565036821,325.539917,134.0,14.517972,25.940332,21.035995,imagery/realsense_overhead/dish_1565036821/rgb.png
dish_1558628921,24.6,60.0,0.12,6.0,0.54,imagery/realsense_overhead/dish_1558628921/rgb.png
dish_1558032156,140.660004,26.0,10.92,0.364,9.62,imagery/realsense_overhead/dish_1558032156/rgb.png
dish_1560444892,39.540001,90.0,0.09,10.139999,0.45,imagery/realsense_overhead/dish_1560444892/rgb.png
dish_1561662814,23.243509,20.0,1.875044,1.529342,0.350089,imagery/realsense_overhead/dish_1561662814/rgb.png
dish_1560366438,71.93322,136.0,4.986071,6.105719,2.5801,imagery/realsense_overhead/dish_1560366438/rgb.png
dish_1565987201,560.658997,522.0,27.593,16.017,63.875999,imagery/realsense_overhead/dish_1565987201/rgb.png
dish_1563393148,27.730003,118.0,0.432667,5.152667,1.730667,imagery/realsense_overhead/dish_1563393148/rgb.png
dish_1562699570,24.42,22.0,0.198,5.06,0.572,imagery/realsense_overhead/dish_1562699570/rgb.png
dish_1566931140,126.700005,199.0,8.976,12.23,3.696,imagery/realsense_overhead/dish_1566931140/rgb.png
dish_1560360112,401.494019,248.0,27.991001,13.674002,23.033001,imagery/realsense_overhead/dish_1560360112/rgb.png
dish_1566501473,413.942017,371.0,14.89,18.319,52.967999,imagery/realsense_overhead/dish_1566501473/rgb.png
dish_1560368738,174.248901,225.0,13.005788,13.16204,4.392478,imagery/realsense_overhead/dish_1560368738/rgb.png
dish_1558549413,682.15802,118.0,58.41,26.785999,26.432001,imagery/realsense_overhead/dish_1558549413/rgb.png
dish_1558544870,198.354996,170.0,11.016,10.616,13.344,imagery/realsense_overhead/dish_1558544870/rgb.png
dish_1562170163,53.5,107.0,0.107,13.91,0.535,imagery/realsense_overhead/dish_1562170163/rgb.png
dish_1562611522,132.949997,50.0,4.7,16.75,5.6,imagery/realsense_overhead/dish_1562611522/rgb.png
dish_1561574368,22.0,50.0,1.05,2.15,1.6,imagery/realsense_overhead/dish_1561574368/rgb.png
dish_1562614158,453.931671,301.0,30.739628,14.829063,31.99674,imagery/realsense_overhead/dish_1562614158/rgb.png
dish_1563479568,83.673561,82.0,5.109736,8.616775,2.329007,imagery/realsense_overhead/dish_1563479568/rgb.png
dish_1562871731,17.029999,131.0,0.262,2.882,1.965,imagery/realsense_overhead/dish_1562871731/rgb.png
dish_1562007789,302.954895,322.0,6.650677,49.535133,12.64324,imagery/realsense_overhead/dish_1562007789/rgb.png
dish_1567537352,50.792469,73.0,4.293021,2.561213,1.209936,imagery/realsense_overhead/dish_1567537352/rgb.png
dish_1563824279,58.599998,79.0,3.895,6.138,0.761,imagery/realsense_overhead/dish_1563824279/rgb.png
dish_1567007751,39.93,87.0,0.219,9.66,0.651,imagery/realsense_overhead/dish_1567007751/rgb.png
dish_1568400935,11.76,42.0,0.168,2.226,0.924,imagery/realsense_overhead/dish_1568400935/rgb.png
dish_1558635994,93.839996,136.0,0.272,24.480001,0.952,imagery/realsense_overhead/dish_1558635994/rgb.png
dish_1562611853,267.213989,243.0,15.790093,25.89777,9.070109,imagery/realsense_overhead/dish_1562611853/rgb.png
dish_1566592456,55.439999,126.0,2.646,5.418,4.032,imagery/realsense_overhead/dish_1566592456/rgb.png
dish_1562874250,394.440033,393.0,42.48568,17.784489,43.569809,imagery/realsense_overhead/dish_1562874250/rgb.png
dish_1559844683,132.959991,198.0,0.372,31.370003,3.031,imagery/realsense_overhead/dish_1559844683/rgb.png
dish_1563305354,340.073578,208.0,18.281034,12.095403,29.667709,imagery/realsense_overhead/dish_1563305354/rgb.png
dish_1561739805,696.363525,1102.0,23.340097,101.256134,29.098999,imagery/realsense_overhead/dish_1561739805/rgb.png
dish_1558641954,18.360001,102.0,0.204,3.978,0.918,imagery/realsense_overhead/dish_1558641954/rgb.png
dish_1564588688,148.178009,43.0,11.739,1.806,8.299,imagery/realsense_overhead/dish_1564588688/rgb.png
dish_1563205953,218.769501,298.0,3.85,30.851999,14.952,imagery/realsense_overhead/dish_1563205953/rgb.png
dish_1567526738,225.159988,433.0,0.866,3.031,43.299999,imagery/realsense_overhead/dish_1567526738/rgb.png
dish_1568048018,496.800018,287.0,36.139095,8.263098,34.610802,imagery/realsense_overhead/dish_1568048018/rgb.png
dish_1558373159,1013.337036,334.0,79.117996,30.505001,60.625,imagery/realsense_overhead/dish_1558373159/rgb.png
dish_1561739930,60.040001,79.0,0.0,14.22,0.79,imagery/realsense_overhead/dish_1561739930/rgb.png
dish_1565898489,46.0,40.0,4.28,2.52,0.32,imagery/realsense_overhead/dish_1565898489/rgb.png
dish_1562783691,421.686005,423.0,23.877001,14.462999,40.517998,imagery/realsense_overhead/dish_1562783691/rgb.png
dish_1565023128,41.594833,32.0,2.229677,4.924903,1.024,imagery/realsense_overhead/dish_1565023128/rgb.png
dish_1559158354,21.0,60.0,0.24,4.2,1.44,imagery/realsense_overhead/dish_1559158354/rgb.png
dish_1562183151,108.392403,195.0,6.945024,9.697037,4.906251,imagery/realsense_overhead/dish_1562183151/rgb.png
dish_1567525637,153.264771,81.0,15.801381,3.077018,0.798218,imagery/realsense_overhead/dish_1567525637/rgb.png
dish_1560442226,83.790001,147.0,0.441,20.58,1.029,imagery/realsense_overhead/dish_1560442226/rgb.png
dish_1557862738,319.779999,118.0,22.42,0.0,29.5,imagery/realsense_overhead/dish_1557862738/rgb.png
dish_1564168695,385.007996,78.0,34.163998,0.0,18.018,imagery/realsense_overhead/dish_1564168695/rgb.png
dish_1560360102,401.494019,248.0,27.991001,13.674002,23.033001,imagery/realsense_overhead/dish_1560360102/rgb.png
dish_1558381742,78.199997,68.0,7.276,4.284,0.544,imagery/realsense_overhead/dish_1558381742/rgb.png
dish_1559844479,83.449997,133.0,0.318,21.34,0.983,imagery/realsense_overhead/dish_1559844479/rgb.png
dish_1560444948,171.316879,231.0,10.029442,17.637623,4.611491,imagery/realsense_overhead/dish_1560444948/rgb.png
dish_1561060787,46.464848,91.0,1.164307,8.06945,3.046765,imagery/realsense_overhead/dish_1561060787/rgb.png
dish_1566331801,296.990997,203.0,10.436333,11.249237,37.746067,imagery/realsense_overhead/dish_1566331801/rgb.png
dish_1558463429,42.09,61.0,0.122,10.98,0.427,imagery/realsense_overhead/dish_1558463429/rgb.png
dish_1560367952,414.733154,221.0,21.073912,45.956913,24.938904,imagery/realsense_overhead/dish_1560367952/rgb.png
dish_1562698209,284.133148,135.0,16.311678,4.006618,27.579,imagery/realsense_overhead/dish_1562698209/rgb.png
dish_1561576026,330.456177,156.0,17.754189,22.053612,19.918734,imagery/realsense_overhead/dish_1561576026/rgb.png
dish_1564073677,108.967804,92.0,5.668293,9.771708,4.507317,imagery/realsense_overhead/dish_1564073677/rgb.png
dish_1562788010,67.643532,182.0,1.845235,11.571823,2.97953,imagery/realsense_overhead/dish_1562788010/rgb.png
dish_1565109606,89.964882,94.0,2.292683,16.507318,0.917073,imagery/realsense_overhead/dish_1565109606/rgb.png
dish_1561575661,418.952423,228.0,27.301857,7.507637,33.957542,imagery/realsense_overhead/dish_1561575661/rgb.png
dish_1568401302,716.47937,561.0,28.946722,69.864967,44.677963,imagery/realsense_overhead/dish_1568401302/rgb.png
dish_1562702853,272.567291,169.0,16.7607,5.334673,23.449675,imagery/realsense_overhead/dish_1562702853/rgb.png
dish_1568056046,88.080002,189.0,3.694,13.921,1.757,imagery/realsense_overhead/dish_1568056046/rgb.png
dish_1558639089,19.32,28.0,0.056,5.04,0.196,imagery/realsense_overhead/dish_1558639089/rgb.png
dish_1565627751,68.909271,72.0,1.756098,12.643903,0.702439,imagery/realsense_overhead/dish_1565627751/rgb.png
dish_1563221495,365.269897,164.0,13.375453,29.243366,31.254427,imagery/realsense_overhead/dish_1563221495/rgb.png
dish_1562861174,401.797852,274.0,26.503939,3.740394,33.422729,imagery/realsense_overhead/dish_1562861174/rgb.png
dish_1567628099,127.493019,132.0,7.445891,13.796238,3.849013,imagery/realsense_overhead/dish_1567628099/rgb.png
dish_1565984345,210.357925,353.0,9.083899,20.663086,14.688022,imagery/realsense_overhead/dish_1565984345/rgb.png
dish_1559842326,334.483002,106.0,26.394001,18.921,12.296,imagery/realsense_overhead/dish_1559842326/rgb.png
dish_1558630288,7.106,11.0,0.374,0.352,0.671,imagery/realsense_overhead/dish_1558630288/rgb.png
dish_1565021104,291.309021,197.0,13.953,25.591002,16.747002,imagery/realsense_overhead/dish_1565021104/rgb.png
dish_1563389042,30.478174,62.0,0.733533,6.115691,0.550856,imagery/realsense_overhead/dish_1563389042/rgb.png
dish_1567785165,273.112488,116.0,19.671967,11.47429,12.889,imagery/realsense_overhead/dish_1567785165/rgb.png
dish_1556575558,103.300003,151.0,6.882,10.618,2.868,imagery/realsense_overhead/dish_1556575558/rgb.png
dish_1565023157,379.034851,260.0,27.309677,8.572904,23.824001,imagery/realsense_overhead/dish_1565023157/rgb.png
dish_1562872223,306.862701,468.0,8.376755,10.477843,47.902866,imagery/realsense_overhead/dish_1562872223/rgb.png
dish_1558026756,183.860001,178.0,10.305,13.486,9.863,imagery/realsense_overhead/dish_1558026756/rgb.png
dish_1558637865,71.086998,67.0,1.608,14.74,2.077,imagery/realsense_overhead/dish_1558637865/rgb.png
dish_1561752535,358.001984,307.0,18.121077,21.717422,28.101458,imagery/realsense_overhead/dish_1561752535/rgb.png
dish_1562173247,290.550018,149.0,17.879999,17.879999,13.261001,imagery/realsense_overhead/dish_1562173247/rgb.png
dish_1563997327,157.878067,120.0,14.366603,6.455922,3.164272,imagery/realsense_overhead/dish_1563997327/rgb.png
dish_1566934120,183.993713,316.0,10.426615,9.686487,14.597677,imagery/realsense_overhead/dish_1566934120/rgb.png
dish_1563910639,697.289185,447.0,29.137266,20.529985,80.965355,imagery/realsense_overhead/dish_1563910639/rgb.png
dish_1565119418,324.39798,122.0,11.467999,40.870003,13.664001,imagery/realsense_overhead/dish_1565119418/rgb.png
dish_1563897338,29.92,88.0,0.176,7.04,0.704,imagery/realsense_overhead/dish_1563897338/rgb.png
dish_1562603626,201.759506,209.0,7.385731,28.675268,6.571293,imagery/realsense_overhead/dish_1562603626/rgb.png
dish_1561578623,208.514832,208.0,10.297771,13.109113,15.945778,imagery/realsense_overhead/dish_1561578623/rgb.png
dish_1565021640,304.581451,500.0,3.283805,20.698196,40.79512,imagery/realsense_overhead/dish_1565021640/rgb.png
dish_1560442258,289.369995,185.0,16.400999,21.112,15.089001,imagery/realsense_overhead/dish_1560442258/rgb.png
dish_1564171935,476.337524,309.0,21.417841,28.962877,40.716434,imagery/realsense_overhead/dish_1564171935/rgb.png
dish_1566835603,63.166828,66.0,1.609756,11.590244,0.643902,imagery/realsense_overhead/dish_1566835603/rgb.png
dish_1565724087,230.61496,160.0,12.252845,4.755569,25.147102,imagery/realsense_overhead/dish_1565724087/rgb.png
dish_1562602918,265.622253,417.0,5.792155,34.749252,19.446213,imagery/realsense_overhead/dish_1562602918/rgb.png
dish_1559589873,11.88,54.0,0.162,1.782,1.674,imagery/realsense_overhead/dish_1559589873/rgb.png
dish_1564168739,585.302002,164.0,45.343998,15.394,27.478001,imagery/realsense_overhead/dish_1564168739/rgb.png
dish_1564432094,177.659988,63.0,7.56,20.16,7.56,imagery/realsense_overhead/dish_1564432094/rgb.png
dish_1558544663,141.440002,208.0,2.912,24.959999,4.992,imagery/realsense_overhead/dish_1558544663/rgb.png
dish_1562950057,320.100006,223.0,18.566,26.856001,11.082001,imagery/realsense_overhead/dish_1562950057/rgb.png
dish_1562086067,178.178009,209.0,0.539,42.812,2.255,imagery/realsense_overhead/dish_1562086067/rgb.png
dish_1560887408,324.52002,122.0,11.834001,40.260002,13.42,imagery/realsense_overhead/dish_1560887408/rgb.png
dish_1561663068,332.892792,168.0,15.890169,35.715992,12.027848,imagery/realsense_overhead/dish_1561663068/rgb.png
dish_1565808975,35.720001,130.0,0.204,7.926,1.282,imagery/realsense_overhead/dish_1565808975/rgb.png
dish_1562170356,385.333984,432.0,14.285,55.529999,12.788,imagery/realsense_overhead/dish_1562170356/rgb.png
dish_1568056019,64.300003,131.0,3.578,8.121,1.235,imagery/realsense_overhead/dish_1568056019/rgb.png
dish_1558378553,393.108002,68.0,33.66,15.436,15.232,imagery/realsense_overhead/dish_1558378553/rgb.png
dish_1560543682,121.259995,86.0,5.848001,15.48,1.806,imagery/realsense_overhead/dish_1560543682/rgb.png
dish_1566333194,461.585266,220.0,18.614201,36.067131,35.169743,imagery/realsense_overhead/dish_1566333194/rgb.png
dish_1562702813,41.051445,59.0,3.469702,2.070021,0.977894,imagery/realsense_overhead/dish_1562702813/rgb.png
dish_1558550127,127.182007,22.0,10.89,4.994,4.928,imagery/realsense_overhead/dish_1558550127/rgb.png
dish_1559239753,26.545507,54.0,0.638884,5.326569,0.479778,imagery/realsense_overhead/dish_1559239753/rgb.png
dish_1561492161,48.309685,43.0,4.490371,1.81607,0.868981,imagery/realsense_overhead/dish_1561492161/rgb.png
dish_1558628515,31.92,56.0,0.168,7.84,0.392,imagery/realsense_overhead/dish_1558628515/rgb.png
dish_1562691064,555.303711,501.0,23.931829,64.772835,21.98934,imagery/realsense_overhead/dish_1562691064/rgb.png
dish_1559233715,83.599998,110.0,0.0,19.800001,1.1,imagery/realsense_overhead/dish_1559233715/rgb.png
dish_1562777000,195.360001,132.0,14.52,2.112,13.2,imagery/realsense_overhead/dish_1562777000/rgb.png
dish_1566328724,275.549988,167.0,6.012,0.0,51.77,imagery/realsense_overhead/dish_1566328724/rgb.png
dish_1563220109,184.735962,174.0,7.398599,22.408951,8.018723,imagery/realsense_overhead/dish_1563220109/rgb.png
dish_1562096542,38.0896,50.0,2.763935,3.123378,0.942013,imagery/realsense_overhead/dish_1562096542/rgb.png
dish_1562860073,357.809998,259.0,21.688,20.958,20.001999,imagery/realsense_overhead/dish_1562860073/rgb.png
dish_1562963612,184.080002,156.0,7.228,21.632,9.048,imagery/realsense_overhead/dish_1562963612/rgb.png
dish_1562961588,178.220001,67.0,6.499,22.110001,7.37,imagery/realsense_overhead/dish_1562961588/rgb.png
dish_1558725786,113.527,107.0,2.568,23.539999,3.317,imagery/realsense_overhead/dish_1558725786/rgb.png
dish_1565107171,501.884644,724.0,13.378048,44.091949,46.59222,imagery/realsense_overhead/dish_1565107171/rgb.png
dish_1563913627,230.333145,109.0,10.01525,26.731916,8.362399,imagery/realsense_overhead/dish_1563913627/rgb.png
dish_1561753275,330.034393,397.0,13.775391,22.34663,29.201099,imagery/realsense_overhead/dish_1561753275/rgb.png
dish_1558640418,14.349999,35.0,0.07,3.5,0.315,imagery/realsense_overhead/dish_1558640418/rgb.png
dish_1564170071,14.0,35.0,0.035,3.15,0.385,imagery/realsense_overhead/dish_1564170071/rgb.png
dish_1559844113,312.955017,356.0,12.968,49.254997,7.371,imagery/realsense_overhead/dish_1559844113/rgb.png
dish_1561667430,342.213593,166.0,15.668182,18.32616,30.282518,imagery/realsense_overhead/dish_1561667430/rgb.png
dish_1560799647,723.409973,474.0,39.668941,39.587593,50.007645,imagery/realsense_overhead/dish_1560799647/rgb.png
dish_1568313575,57.940002,112.0,3.619,5.93,2.789,imagery/realsense_overhead/dish_1568313575/rgb.png
dish_1559842047,153.690002,285.0,0.487,39.529999,1.992,imagery/realsense_overhead/dish_1559842047/rgb.png
dish_1562790321,767.469849,354.0,53.016029,39.829521,37.471909,imagery/realsense_overhead/dish_1562790321/rgb.png
dish_1559845767,236.23201,375.0,0.481,58.011997,3.648,imagery/realsense_overhead/dish_1559845767/rgb.png
dish_1565032680,280.281769,208.0,21.615925,20.304913,4.109205,imagery/realsense_overhead/dish_1565032680/rgb.png
dish_1561134128,58.5,141.0,0.342,14.556,0.906,imagery/realsense_overhead/dish_1561134128/rgb.png
dish_1560889032,246.868225,208.0,7.012973,10.744461,34.232979,imagery/realsense_overhead/dish_1560889032/rgb.png
dish_1566501352,75.529999,170.0,3.04,12.261001,1.564,imagery/realsense_overhead/dish_1566501352/rgb.png
dish_1558550218,230.001999,206.0,11.258,32.433998,5.648,imagery/realsense_overhead/dish_1558550218/rgb.png
dish_1560975572,96.990005,159.0,2.158,16.068001,5.584,imagery/realsense_overhead/dish_1560975572/rgb.png
dish_1566328776,901.810059,436.0,28.684999,78.293999,77.723999,imagery/realsense_overhead/dish_1566328776/rgb.png
dish_1563303350,202.221436,167.0,5.756976,8.355268,28.384161,imagery/realsense_overhead/dish_1563303350/rgb.png
dish_1560802764,111.832207,99.0,3.250635,3.44357,16.39369,imagery/realsense_overhead/dish_1560802764/rgb.png
dish_1561666849,347.594604,298.0,15.21386,47.585873,11.506332,imagery/realsense_overhead/dish_1561666849/rgb.png
dish_1563305913,89.652504,107.0,7.107997,5.045908,3.07745,imagery/realsense_overhead/dish_1563305913/rgb.png
dish_1562963006,259.097229,247.0,28.683897,9.891858,32.221638,imagery/realsense_overhead/dish_1562963006/rgb.png
dish_1563219035,410.209686,221.0,21.875057,20.186846,32.027081,imagery/realsense_overhead/dish_1563219035/rgb.png
